Paper_ID,Raw_Citations,Semantic_Score,Impact_Multiplier
e172e953d9a5e86b67d8694aeef90d9c2f43bbb3,1.0,1.5,1.5
53c7f12c2419ecbcdf88c4361d04d73fbd584161,1.0,1.5,1.5
3eae360c6ee52950f27f577aedd5f9934a04e137,1.0,1.5,1.5
86820fb14eec428ff03875c82b4a887ef41854b5,1.0,1.5,1.5
700b7911c999029cf189bd3c05c08b9aa82c5fce,1.0,1.5,1.5
219271866e76281a0cab76715a62cf7495643b24,1.0,1.5,1.5
453480b67a15cac4ec47b52c3a2eea241c18db64,1.0,1.5,1.5
8d4f202354bf0fd1bd445792340e16acc042ec6d,1.0,1.5,1.5
73062e44e8a4b3d80c0a98e009c9604dc90d3911,1.0,1.5,1.5
9ff6372d243c15378f0cd76db3a79ea5ca597ef7,1.0,1.5,1.5
070288eaa5341b947f47637b081889fde4f51af5,1.0,1.5,1.5
fc83da674f258c89f7ea7a4c543a7386f61ee3bd,1.0,1.5,1.5
c3022a787a04bdea801dbc2b4bd254e9dcbf5db8,1.0,1.5,1.5
45d5d1cf332035a67376263cddebaf22c0a86184,1.0,1.5,1.5
996e7deb7c2e2996101f036549383802507d4c02,1.0,1.5,1.5
7c666ff05039d0728135d68ac297835a4c99057c,1.0,1.5,1.5
ec38bc7e3898284e54ed2685b53a3b8305445a1e,1.0,1.5,1.5
4263868c3cefb055f798455b7e84984e92bd8b29,1.0,1.5,1.5
3680b354980d14ddc9b05f40a49fe18163e02e2f,1.0,1.5,1.5
d008272a8213ee67673e986a23e99d14ca836958,1.0,1.5,1.5
f3d1255d0eb5de9242cb73372a104bdb94de356a,1.0,1.5,1.5
1a1fbfaf8fbc81ff9719e91b359711acdbb0c4c8,1.0,1.5,1.5
18c72175ddbb7d5956d180b65a96005c100f6014,1.0,1.5,1.5
315d84e2ff0f948068d6888f00ca716f5c44958c,1.0,1.5,1.5
51523a9c19398e4ee1aaed797506b4b14244b510,1.0,1.5,1.5
fa2ea842f70cdb90e18d3b3db1191e43b066aff2,1.0,1.5,1.5
bb8d38d63788f5144bd92244e2633c546ece91d5,1.0,1.5,1.5
ad40428b40b051164ade961bc841a0da2c44515d,1.0,1.5,1.5
2734273d37e052007920ae7f93183abefe5f87d4,1.0,1.5,1.5
c908bac4c6f0b2d73b8ef00ed712d992578abdce,1.0,1.5,1.5
9786489db9e3af186bc1950785671f49c1ce2b33,1.0,1.5,1.5
4cd703675677ac58f5254b6d0e066defb726c7e9,1.0,1.5,1.5
9fd5ad25d7ed98d5586e815e260ebc98f490134e,1.0,1.5,1.5
f3e018cc26e36b4af92789494dbe02721f6b9ce9,1.0,1.5,1.5
65822d3fbd9de7514591dbb219cd71c957ca6ec5,1.0,1.5,1.5
d016cfb73144a94baa41c9af746332480a3c3648,1.0,1.5,1.5
917c702a89ed5c8528f92bef9c6ebc7ccc38d5f5,1.0,1.5,1.5
c205e82ddf7d9bd759cca3e16baa60c49cecf056,1.0,1.5,1.5
a527497e2ae20c54ef95e4e4f033a1d2fdd7c139,1.0,1.5,1.5
ba8b1bcdba670ac1a7563b135bbe9706d6591acc,1.0,1.5,1.5
096bdd2bf22b5f68c1e4f6fb8e684a3e8f47953c,1.0,1.5,1.5
b581df1506556227e81e469e4920b0524e59d5d0,1.0,1.5,1.5
37d72f5eff3540d6a99788c4ca83de2415d8ba1e,1.0,1.5,1.5
22f62024be2ad2679676353f7d053ecb9b9c83b5,1.0,1.5,1.5
7dc56c1452ed255a1f0cdad888608d5fa6e8fc6a,1.0,1.5,1.5
71d0760fb3d7c98337e4cbbdc4b4d899f73ec29f,1.0,1.5,1.5
f1544d1b759783c4d7c499114e557266d4e31658,1.0,1.5,1.5
ca7594f0427d3e176bb15caf6b3665fc07ea9210,1.0,1.5,1.5
501d99e392783e4acafb220136d32ea68a921282,1.0,1.5,1.5
4898abe63e8cce53cd50415f7bc86faad0ff9061,1.0,1.5,1.5
0f764f578269760d51d8f888100e9e3cf00a0e5c,1.0,1.5,1.5
846996945fc33abebdcbeb92fe2fe88afb92c47e,1.0,1.5,1.5
76df956618732c2a7813a09924d997af6b743b7a,1.0,1.5,1.5
3b27aa570198f8dc86c4a0aaf4befe1bdac3aa3c,1.0,1.5,1.5
1183830a1de3ccddf2fc5a9a3f01e94e4773f6f8,1.0,1.5,1.5
28bfb9f0e16cb66ba4422bee5902e79c5e89e765,1.0,1.5,1.5
5dbe84872b42cb6167d3b601fdf68b4eb2d7f5d9,1.0,1.5,1.5
1f7b044bb763cc879ccde9764a975952e3a62f90,1.0,1.5,1.5
4314a4cf8eb0b4430f801d8ef838f7d9f7df15fa,1.0,1.5,1.5
77e9ac044b4b6ec83072633cde0d5367213e035d,1.0,1.5,1.5
256ad51b5cddf2652a66def737f0d07ef6dca496,1.0,1.5,1.5
e597a3ad0a671490fbdb8abf180370de434ef08a,1.0,1.5,1.5
6d96855aa74594c22604427348d49e67e7ca2bd7,1.0,1.5,1.5
0f973badc6a5bfb01d1a30913104d6e197fc2fff,1.0,1.5,1.5
7e7343a5608fff1c68c5259db0c77b9193f1546d,1.0,1.5,1.5
ea24eb39ddac5afdfe450c82ab70bf2829ae1cf5,1.0,1.5,1.5
a036ac52a271a45f0244a4f95ce4026c57e394b1,1.0,1.5,1.5
932e47c83f4466cac2f37e3ad80e13fabd6ca423,1.0,1.5,1.5
0b49042dc6ead8227aa42f0fb47032542b6c07d0,1.0,1.5,1.5
83810c03324aad30451f497572b2b48c5e1fa937,1.0,1.5,1.5
6a982d6236c6efcf59dc6d9e451b1321db49f7ea,1.0,1.5,1.5
6167fd0e24174b54c623ee793bac97bc7dc80fd5,1.0,1.5,1.5
98aed49d2dea0b223d98ee8c0ef9fd79f4376617,1.0,1.5,1.5
85a9ededa4ad8c972dee452c1786aa5b3e0374f1,1.0,1.5,1.5
7b29f670020d72fffb2e7d28702d3329e9311df9,1.0,1.5,1.5
3ae0012184f183f8292ae4d17a5f0ff9b61e50db,1.0,1.5,1.5
83b068ec9c512a143958aac76ad14520539b505c,1.0,1.5,1.5
d050c9d868f1fbe705b0922db9e829b32f7ad39c,1.0,1.5,1.5
c8bf41795e1c6c482b33c9330d423ebd0805c832,1.0,1.5,1.5
a3408395ddb80fd050cfa4a78540fd340aa1474f,1.0,1.5,1.5
a2b5fd121a4232c4a28750bc826f12e4e92a4275,1.0,1.5,1.5
2e61fc82bcbdeaa0f8778d51c166e904c04ed34e,1.0,1.5,1.5
34ece12625043d1e1525cbdb18f74bdebcb43e13,1.0,1.5,1.5
08c25c5cf61f085b1845eb953ae4e23ab5b6e517,1.0,1.5,1.5
df93ffbf68dfd4b337a4ed2c3e0d8f0312971aa2,1.0,1.5,1.5
3d819ddfd6d4eef1afcc5ef61b58f4eba650dd98,1.0,1.5,1.5
d725dc27468d7549e0eea18f406b8f706ee432bf,1.0,1.5,1.5
e8f94cb266bb62b896421ded15f74930726c709e,1.0,1.5,1.5
1c6805d6029f56b49041f7578ad4a412a0327953,1.0,1.5,1.5
d549cdf3c5b99bb67e0a4b30082e1c783a582588,1.0,1.5,1.5
95bcb5593a8916440df60caf5730640d766046d6,1.0,1.5,1.5
298a67d2e3a2c0028560c4fa7d04aa25d69fdf64,1.0,1.5,1.5
1135db463febaf74ff810c02e051556b250f0772,1.0,1.5,1.5
c9412309781ab415f4ab2c9916c4d7189076b23c,1.0,1.5,1.5
7e1929149eb039615b5bb7923bc3186957d80584,1.0,1.5,1.5
ea16ef018837732daa1ee6250a68ed0fc15b2b7d,1.0,1.5,1.5
ffda69667078442320c9fe84edf1417ca539f668,1.0,1.5,1.5
d7dab021850fa47983a3cc0688bf888e4dfdfdd1,1.0,1.5,1.5
76cbbd2c4ffd2efb8d2d004d445951978a939daa,1.0,1.5,1.5
292feedd426fc00f9511fde6b25ec2ed1491496c,1.0,1.5,1.5
a97850cd91742d1af3d5d2db7fbea3929e1ac10f,1.0,1.5,1.5
4405fdb39abaa86447e9fffd6db6ad0ea041c208,1.0,1.5,1.5
4946e98ce869d257d66c6d0e637208094bef0986,1.0,1.5,1.5
cc808152d579f5def1a87aefd6d62c40f0769869,1.0,1.5,1.5
d20ac1ab5c4dd83834db8ab70bcec372de9385f0,1.0,1.5,1.5
3e5a5ffcf78aaf71f35c0a6fdc97b5d22162d8f7,1.0,1.5,1.5
6214a940c82961a890c656406ba77f862c4bc8b2,1.0,1.5,1.5
beeb207b9e8ca62f653569081348761c4b388fc4,1.0,1.5,1.5
224eebc51b738facf250ca9ff892c58011d08424,1.0,1.5,1.5
04c837e2834176ccb2366ea2e4ef60dbf9d46c32,1.0,1.5,1.5
c06c5c9511345754a61dc52f185e14812bf2675c,1.0,1.5,1.5
d80dc8ad8db08cf83c08c76e91b6919ceb607c0c,1.0,1.5,1.5
31a291559e5a9da9312fac39f6dc524a3bca0cf8,1.0,1.5,1.5
396c4741e7e51392671f295e96eeae392c99e999,1.0,1.5,1.5
d1b08a6774a9447e6de63db9099c1eac56975ca4,1.0,1.5,1.5
e6ed86d761a7a1aa060ae9c2cbcea3011080f79e,1.0,1.5,1.5
8ae484d38a252778c315ee046b2065d957808e92,1.0,1.5,1.5
fede0cf5497d0b601d49d19d447470979eef64bc,1.0,1.5,1.5
144c869f20d34bf58876684b3a8c10386553e0c2,1.0,1.5,1.5
4e4a458324a42e0cb271d98780287f8e329fb972,1.0,1.5,1.5
12df8d0e64a0a5dc209195e9f92b16a7cb3445f8,1.0,1.5,1.5
9a8d4370369bebf346f46680d9febe89c11909c0,1.0,1.5,1.5
a8146385ec6ed33cbeabb74edc97a988d7273f35,1.0,1.5,1.5
88d527a4fa5c1b48dc72159932c48dc155c2d608,1.0,1.5,1.5
a51b5c91b38358a635311bf60e1baff6ad5f1893,1.0,1.5,1.5
cfa98a43a6bfc17fb488b23ba74441f13734cdc8,1.0,1.5,1.5
7ee854d334193313eab30f772c5bbbfc5b89cf13,1.0,1.5,1.5
3e4a281494c2ba901d57541326c4f34c0e588024,1.0,1.5,1.5
3f078556fbae8e9dd2de8fd0db85ffa0e417b38d,1.0,1.5,1.5
0853558bd036a00c88a690c2ac76c5eaaa3ac3bf,1.0,1.5,1.5
3bee379887a93caffdeb8614bd22bda8a5afd2d9,1.0,1.5,1.5
0b93657965e506dfbd56fbc1c1d4b9666b1d01c8,1.0,1.5,1.5
04b652ee9f2af3942863f405aaf36d76812e0f44,1.0,1.5,1.5
bbdd4b687760d61ba697b51598dc91c371d0e98f,1.0,1.5,1.5
1836dcba7545b4a2ad06a63da8e6594f9488f20b,1.0,1.5,1.5
c66830cdd5e61778e39ef5333072dbb8858727c8,1.0,1.5,1.5
01e1310e1ebe26b33fd5f8f511404d5d3f84589a,1.0,1.5,1.5
792b8f9b820959c08a4cfd68e4ea3579df1f2500,1.0,1.5,1.5
3cf62b2125f24a73c8ea7ae8f3e59d22e4c2ffbc,1.0,1.5,1.5
6fe6e5421806514a9924af033593123d8d296d77,1.0,1.5,1.5
02dad9c51e3a2e2117ffc41d624de4a090271d1f,1.0,1.5,1.5
12fb878db56fcf2c6391b023d7ff962a3bf0959d,1.0,1.5,1.5
bf3034947acfe722fb34c6da3c573220ac8982d5,1.0,1.5,1.5
ae3ca6fa2b93b68ee370892a86e95069849b0a58,1.0,1.5,1.5
2e550478594064d6913ff1867bf758d8e012423c,1.0,1.5,1.5
d9dd6d43fccbc042cf13258572c13a9a5cc88b83,1.0,1.5,1.5
bff8252c3d7a2557e8a4bbbc94079d23c7c8d9fd,1.0,1.5,1.5
3ce55c45824c92eb7c4a7e3d7a14cde7260f0664,1.0,1.5,1.5
23c6c94534378c204c0ee21fdaebd23fd4691bcf,1.0,1.5,1.5
322db146d802c0b0c52ae6ddd6ff087c87a16aaf,1.0,1.5,1.5
9ad6f8b75198186955f4263660549995905d265b,1.0,1.5,1.5
f6d80faa0df16ee7f8d35fc2c791f49fe156f07f,1.0,1.5,1.5
065bc2cd275bfcee55e83fd4d6f4110bfe3a325e,1.0,1.5,1.5
42281aa1e5353a41ef2dd831b482ef57d37b554b,1.0,1.5,1.5
efff659618f7abadee1c3a79f1c9f39d6493c2af,1.0,1.5,1.5
0e3253e5ca318e70d4968a45f8d41f88dbffd9e3,1.0,1.5,1.5
14a8b0da237106c34fcd665dbb2f83dbbe1ee2df,1.0,1.5,1.5
7590bf6d2f8f889915708db4708a1f8b9fe31378,1.0,1.5,1.5
4ccb81fbbcbd1af3b8ac04c108a57c403e2dffae,1.0,1.5,1.5
bd80db8e7fdb4fca38a6c4f7698b6352add0186a,1.0,1.5,1.5
07a7538b2c0a877e922bbc19b82f00a4546146c5,1.0,1.5,1.5
1dced39c23f3eeb971c32ea2b595070fa5289cea,1.0,1.5,1.5
1290025d5c32218fd2cd9fedf561d7326bbc5969,1.0,1.5,1.5
f25a3f10162ca191500a2bf7e2d5cce257b4f7c1,1.0,1.5,1.5
44ccf1f6261e4aaa2f59388ef448d2a0fd97d0a5,1.0,1.5,1.5
0e822ad00f999d4851187230577e484c378724ce,1.0,1.5,1.5
b581ec5127ea2e86b383240a77225b6a277e5a82,1.0,1.5,1.5
7c2b2f75dada43707fe995d9ec6a3b1335be0607,1.0,1.5,1.5
685fcf0ddf0a0e01ae12fbb8e38d27185ad63889,1.0,1.5,1.5
11f647b95a7c9a94c346cd8dc53987105cb0f7c1,1.0,1.5,1.5
72c9d0887ad90ec21a7f395811a8079c0bbaf08b,1.0,1.5,1.5
43acd5db7a773100a965db57e131141bf810afb6,1.0,1.5,1.5
38bd01b085ddb1d673952b2d086cb999c7e8e25f,1.0,1.5,1.5
9fbfd7afe8024a15489c60ab8d6feda316ad44de,1.0,1.5,1.5
e34671e16f34c92f61f8424d5a7c6166e47bf820,1.0,1.5,1.5
e54b75005f82449527858a2c904ac8ddabe7b261,1.0,1.5,1.5
51b64144ea8026984333b038aec9679d4a41c1a8,1.0,1.5,1.5
6236cf95005ae3b7f04f333e25ea8c9fdf4672ef,1.0,1.5,1.5
20a2448efbe3394b89570002eb167becc423bcd0,1.0,1.5,1.5
71c15c6feb79258f0858783dbf732f62f2c49d21,1.0,1.5,1.5
2040e4e6863873e905f9b0c68b59d8b86129311a,1.0,1.5,1.5
cbd260bb51d973933b87b2b7723409be8c95232b,1.0,1.5,1.5
799dff462adc8a8f5706b4d417d7db15371fde6c,1.0,1.5,1.5
6b6d357fb4ef19f2330596183ce00d2f3797740d,1.0,1.5,1.5
9c23859ec7313f2e756a3e85575735e0c52249f4,1.0,1.5,1.5
d5487aa4bd81a062cfdaf15b5f289ede1d2dfe6e,1.0,1.5,1.5
c2da3ed29e2e5b35fd404f84b251d7214eddff23,1.0,1.5,1.5
f3e09ef23ec09015a1587123744c247057e38023,1.0,1.5,1.5
44491c4fe2d82aae379d8f5d2d770a945f83b0a0,1.0,1.5,1.5
c7bf9db2b86007f7f2bc5857304bb6fd3ca80d10,1.0,1.5,1.5
9867ed0c50b58990fb2cf3fa2ca6c4a6fa007682,1.0,1.5,1.5
2363be32463a829ec6cbd7397580b7e95c4cef3f,1.0,1.5,1.5
ca1b6a7707cf4d40b3b9bb116a551cbbc7a47efe,1.0,1.5,1.5
84dfe0b04fa5d040204168fd49aa05a02b466b76,1.0,1.5,1.5
8b7b5fd215bb18675843a3de788339ddda2981cd,1.0,1.5,1.5
1e56ed3d2c855f848ffd91baa90f661772a279e1,1.0,1.5,1.5
62f8a69c7e3809949dd023852e0e0a54c49eaf74,1.0,1.5,1.5
892c3a128a8fe3ebc58044464132a51d44e6117d,1.0,1.5,1.5
9b7d3cee2c9379610a564ac563f3795b11805f01,1.0,1.5,1.5
0bcff61b58f5de72bbf61e0aefc343242baae30e,1.0,1.5,1.5
c6b728d9170c68e85a0e23ead1a526ae01102abe,1.0,1.5,1.5
3611e5ed230515c236e84b67ac8bfea2537b6e62,1.0,1.5,1.5
86da939a2442c30e12333a4f0c42e7a8747141a7,1.0,1.5,1.5
0b7ff5a465d7b0316cd66f0ebe58104c826e4fdb,1.0,1.5,1.5
d3b27746f7a53f2dc5d9b8c2f3d343313622ec36,1.0,1.5,1.5
827727057a2e05ea586b1eee3db70a0bddd3a309,1.0,1.5,1.5
217508a0daaca7f5cc207959048d7e747d6f0aa2,1.0,1.5,1.5
7580fddd0baf759f298f126d9eba716a122fafcb,1.0,1.5,1.5
328d53486a7610da47d09712c8834956fa9eed86,1.0,1.5,1.5
02b28f3b71138a06e40dbd614abf8568420ae183,1.0,1.5,1.5
8c80dec6666f7941df992319c0c679eae3faff0a,1.0,1.5,1.5
564e353154b6b9b42faca230dd984413d47306ad,1.0,1.5,1.5
942f188d2d3970bdceb2cd2e829cac572bed6ef6,1.0,1.5,1.5
b4d65d0c912971d0a058ee5eceadd1b48b2c1618,1.0,1.5,1.5
2cd8f79fef2fe8067c1b025c580fec6551b34890,1.0,1.5,1.5
7964126558a0487a7bc02f6c105873c017184d59,1.0,1.5,1.5
2190afa622a3e0a8d398e6fabbd80a0333e8854c,1.0,1.5,1.5
477f45c07ec32826e209df67ec925c230dd1bf8e,1.0,1.5,1.5
4a861d29f36d2e4f03477c5df2730c579d8394d3,1.0,1.5,1.5
9534417313469290bb28aeb71c5fb5c71f76d699,1.0,1.5,1.5
d0f95cbaacf88f11eb70042d09d127e8535eb13d,1.0,1.5,1.5
fa40882673d427f51052a3965dab9ed3942ce248,1.0,1.5,1.5
18f355d7ef4aa9f82bf5c00f84e46714efa5fd77,1.0,1.5,1.5
e9152088a4fede6ffd289d11a7c1efbde1b64bf7,1.0,1.5,1.5
e979827fe83c65586e976c6407f49202f2997efe,1.0,1.5,1.5
d1fa8485ad749d51e7470d801bc1931706597601,1.0,1.5,1.5
50473bc1f2fe6844b74de9e350348301b39aae31,1.0,1.5,1.5
051f6d556e98e1458e4b07d31d54f41d88c9cddb,1.0,1.5,1.5
adb4ea6f17b45c661db07625b2219776f68f9c32,1.0,1.5,1.5
18e212a039557ede65ffc4b17fd9dfe4143ce491,1.0,1.5,1.5
7f697a5d630575a4df0a0c71266496a905f2d5d3,1.0,1.5,1.5
236b18d51127e6e0bbdacc35b6987e0f625665f4,1.0,1.5,1.5
4e6b635d34d3281b72c6587cdd79df77bee663ca,1.0,1.5,1.5
620054ddb5da3fabbed582bc2e175f501fb17485,1.0,1.5,1.5
a1db8daefe409a9736469f176031ea064361e911,1.0,1.5,1.5
ca6ab11c57f99d36351763fac09a378441d859fc,1.0,1.5,1.5
6ab36f7c1820367fd6efe982492ef35041ad936c,1.0,1.5,1.5
b38ca068d10947b8736976b34c79a2a9e4091e38,1.0,1.5,1.5
e7096ff392b584e870a0dd5cc175581e4976a46e,1.0,1.5,1.5
5eca0615017c7343a4b21e60980a9c4bd277998c,1.0,1.5,1.5
5d53ca742b6efae4af7af0ef5893a716b3fd3dcb,1.0,1.5,1.5
0c9b3452dc32b86d28a29ec0c0471bb29a3ec449,1.0,1.5,1.5
959292315904c3af70497ef8bdbfeeaf53efe724,1.0,1.5,1.5
6ebd21b7abe728491a59e19a177f5b539bfed7e2,1.0,1.5,1.5
6f9c96d4ffec300f71fbcb5302c0b7b30bf23429,1.0,1.5,1.5
f1e69ae9994e6c2a022eab4dc5c430d93167c953,1.0,1.5,1.5
b1d90ff2a46e70bf0d7203ef558bdfb0fddacb20,1.0,1.5,1.5
300e92c82a1d9abbc7482af81ce7d5ba8a686a97,1.0,1.5,1.5
65a83117cbcc4e6eb7c6ac5be8e61195dc84b9fc,1.0,1.5,1.5
69571b2eea66a7fa173af5b2ad71633174f77521,1.0,1.5,1.5
9e2e8106ef73a311ade7982a7062932490c1834a,1.0,1.5,1.5
681448771f8516a985ee4a77ec9f4e7ee316de74,1.0,1.5,1.5
76d5a90f26e1270c952eac1fa048a83d63f1dd39,1.0,1.5,1.5
190bf4f3cd5653f3f47231776e9f87331d02034d,1.0,1.5,1.5
73f83c08eeea349312fa047be0da46b57205cfa6,1.0,1.5,1.5
de51c2b175a3c242d6cab7f94db0e1e3bd0c01cc,1.0,1.5,1.5
282240d6f18d1e4654209ed25e307789c5655483,1.0,1.5,1.5
c453a582a162df8eba06a3881053d39ee4b4c3e0,1.0,1.5,1.5
1eb2a6e97822567a49c6dd0c08b76eae45d0eafa,1.0,1.5,1.5
876459fb48101d5ac4019a3bcb9297d6ff88be6e,1.0,1.5,1.5
2635cce2cce940f5d19465db8c5ab14b992515d4,1.0,1.5,1.5
b5e7208e105b3b7eab8a2e5356194c3a0ca19c15,1.0,1.5,1.5
0b77a87fb854a55ebdbd51214a3c49a3f7c911b4,1.0,1.5,1.5
a68a19d90eb750f622abedc9c6543457a50957c7,1.0,1.5,1.5
06cf7808099f44a10f8ad54de2c4e22375b23e0b,1.0,1.5,1.5
d90a77bf12bd98de27c981af8ea8a001f31e41e0,1.0,1.5,1.5
445baa4c418ab066520c7122ea60d5341f7fb609,1.0,1.5,1.5
f29dd4e2753b295324477dd5bdd1785c52f65c0a,1.0,1.5,1.5
67b5734f484024c602fcc721f64f2d45e7a0e7e1,1.0,1.5,1.5
503fc044b5c08c58d32debfc4393756d1cd4c191,1.0,1.5,1.5
1a998506899da3bc703455bde45114bd4c228947,1.0,1.5,1.5
09e044dd726075f2d372a169ab86f294fde744fe,1.0,1.5,1.5
c0ca2da8875460d8d5443636a9a912270862f929,1.0,1.5,1.5
2c0f1fc88b25e5a5fbddef1f9969e4e38a841242,1.0,1.5,1.5
bf8fff85c818620e1288c6183308d199dbb7ba66,1.0,1.5,1.5
5bacc4c91a33da295e2be47a1f9fd192e72ca1db,1.0,1.5,1.5
8a0c71aac9ea5e71d202d21f83f00c940bffa27d,1.0,1.5,1.5
fe2cd7e22649510893488842cd441612c3cb52e6,1.0,1.5,1.5
00cdf25beacb9e46fc1d9a9d9a06d6b5f110168e,1.0,1.5,1.5
189355bff03076cc5bddaa11239626051931144d,1.0,1.5,1.5
0accbf7bb73d76731bfef114dc84145bdaf83198,1.0,1.5,1.5
3f25e1df85a131fee62f908ac86948a79c1413d2,1.0,1.5,1.5
995827b7a39b1b705103984bf2cb1fbf14f95bb3,1.0,1.5,1.5
bbca4bfa9c1c7e4a7ca87b294ef88976c5400c80,1.0,1.5,1.5
fb09621742fb2f30fe2ab27d1bed788092eca89d,1.0,1.5,1.5
308bb15ee440fa4a515a4a0a94da08aac7eac400,1.0,1.5,1.5
434bc850db3dc3db4670c48b1ef92b7e2b2f494e,1.0,1.5,1.5
53f12e41f69e21b54ed6d1caaefe3beddb33f5a9,1.0,1.5,1.5
7cb974ef210a6ac52c26cbd07f5504890a1194eb,1.0,1.5,1.5
27ad640378517e7c1395dcbbec0d38d6761cf543,1.0,1.5,1.5
e5abf6064f6ab260747a324de1e7480d9c2c53a7,1.0,1.5,1.5
f11ff9476a231b8be18ac60133ee70eca6219c12,1.0,1.5,1.5
95f4eb67e877c6c9047b086148ab5703d6f335dc,1.0,1.5,1.5
ee08186c6f9b52af8b125633cff50f46c1872495,1.0,1.5,1.5
258d484b6d7a6d6eedcf1e8c8b0202373f26f225,1.0,1.5,1.5
12439a6ff384e95ee2262ee982bc055534e30487,1.0,1.5,1.5
3d7c99040f3c4c3610955feb10e26e6f5e7dad5e,1.0,1.5,1.5
14aa73f7aa00fc2309045cff7d65eed60df581b2,1.0,1.5,1.5
079200d769f4429105960bd3e65ab87bce1291c4,1.0,1.5,1.5
80ebe341eb2c63ff95db369f4a748fe87828f3b4,1.0,1.5,1.5
777896b0f4cb6d2823e15a9265b890c0db9b6de5,1.0,1.5,1.5
6a40d21075cf3d50c57a5fa58568a8db3b3422b3,1.0,1.5,1.5
48b935f1b0143798e88ff0d96c217238ec0640b6,1.0,1.5,1.5
4cf566516d0eff30c872bdc98f730de150824afe,1.0,1.5,1.5
33f3c96fb4ec5bbfd120b044f2e6f96bb0a86016,1.0,1.5,1.5
c01dfde3e76de228accb164d305a068c327dce35,1.0,1.5,1.5
07f2b7063c9df5eb289e02102fa59e4c6cb8828f,1.0,1.5,1.5
daacf90f408ed66bd50801e2f88c2d7548bae260,1.0,1.5,1.5
45d6e04079454e5926a07f36c6b753bdcc73949c,1.0,1.5,1.5
344312f715b2f11707b0cd36f8d0a0a115f37ece,1.0,1.5,1.5
38683d51182dc2dba8234d28b571dab683506541,1.0,1.5,1.5
476f4e0f967d537cb232003a51a00ffa0ff828c4,1.0,1.5,1.5
a782b1c5455b041468c347c1e12bfce855ea3b55,1.0,1.5,1.5
03de2f175c55e6498b16321f71168102bbcfb7e1,1.0,1.5,1.5
ac640d57175a0af92ba0a4a538349f2e85bdba28,1.0,1.5,1.5
e7d820c9c1ad6c08c83782fec15fd45b76b147df,1.0,1.5,1.5
0b4bbdda783fd49f6ff7ea2195e272edb4864308,1.0,1.5,1.5
2537c29f4dc561d2210016de6a59909ce9b72558,1.0,1.5,1.5
bd018232480d8e2979b40ad583b69fb449d86ddf,1.0,1.5,1.5
9a8fb854e2dacc94831577a971d5d32a31b0f5cd,1.0,1.5,1.5
02d1105bec3877ed8cd2d28f76b67ae8ba3f2331,1.0,1.5,1.5
bdcbec17c00cd7e108d5c7589369fcbb4f7ec0ad,1.0,1.5,1.5
8a56fc1390b2ca06bc7fe45a5d60d22805c0b3e7,1.0,1.5,1.5
0bc50d75597b99999634d909009153673deff56d,1.0,1.5,1.5
4e3d85a4183baa89d5542eb07266fbc4b01d3a0b,1.0,1.5,1.5
344c07449d0fe72449a027d787c7ba05ed2cf47e,1.0,1.5,1.5
1d061c2993f30578f4b8fc6682144ba94f38c61c,1.0,1.5,1.5
2cb559bae95b38d0c7b26c3f48c81d88e6207526,1.0,1.5,1.5
9aa271b396174031758c2f513ade2b5af8675aea,1.0,1.5,1.5
28992e3ae9d81939125e87d7197f7d15abdae2ce,1.0,1.5,1.5
66c323dcccd3968a41c7513890f3a2c8ec24d214,1.0,1.5,1.5
011ddd0416bd27924831708759d475b884dde9d6,1.0,1.5,1.5
6ac127ab2f5e08d4404312b9ceede43cc73d6c63,1.0,1.5,1.5
ddf77228a8b0d165814e70b747861223de6c5d4f,1.0,1.5,1.5
56979f4c4b530caee85074a2b4e6c9a0043c8a0d,1.0,1.5,1.5
9a3eb2e10df4449ce34d3d2065f6d1b0de9333be,1.0,1.5,1.5
ffb7df6469547b3269dd469bf870cfb5c45dce26,1.0,1.5,1.5
e71335ae86b5405df079d396d4d4ecc63d13bb41,1.0,1.5,1.5
40c5651a9593cf0c2d0ff89b52cc47fcf1879ebe,1.0,1.5,1.5
213e5de4b11d204fe93c1e71113a9686a858a852,1.0,1.5,1.5
2b77da9be256c954c8eb18a2d6ab6f5715950233,1.0,1.5,1.5
46f487c6c243a4fdb4981033c9b34e6003e521c2,1.0,1.5,1.5
dbc24a3df7cfe6892445be85f6b5a997612916aa,1.0,1.5,1.5
2a70163748e1941de4ed4bcd425414e681d1b33a,1.0,1.5,1.5
ed0dcecf2177afd3559ecccd71c4ee81d1ca7276,1.0,1.5,1.5
393e296732aab0c0502a3898258df3a88d33952d,1.0,1.5,1.5
bdb5e88ff0c42546127ac2a5b82b254aa5fa2243,1.0,1.5,1.5
19bf9b505a41819f996b47c42d425403f31394a1,1.0,1.5,1.5
9d288faaa59d9c333efec3d22f8c8f7c38af7c4b,1.0,1.5,1.5
6d9efe7a9ac3a9058ede523c67b276afdf1d0773,1.0,1.5,1.5
a7ec4c3cf255c2851795e1749ee9860f0f1fe352,1.0,1.5,1.5
401075bf7e0c83e5916a64caefa6d75e0cf556c3,1.0,1.5,1.5
71f98c3f7a5b02ab193110d5ae9f9d48a1c5ec38,1.0,1.5,1.5
6b41c2034cb5d2e8b2485a41d15b4a6f9c3086f0,1.0,1.5,1.5
d274e3b685dc99fb87a4b8824dc563b8ee03465e,1.0,1.5,1.5
0fc5b0a4d38a6ae1b5ce9bb347b82e3ef3505859,1.0,1.5,1.5
